location,Basilej
lat,47.54694
lon,7.56892
asl,283.697
variable,Shortwave Radiation
unit,W/m²
level,sfc
resolution,hourly
aggregation,None
timestamp,Basilej Shortwave Radiation
20201207T0700,0.0
20201207T0800,0.0
20201207T0900,20.47
20201207T1000,145.95999
20201207T1100,264.33
20201207T1200,324.85
20201207T1300,186.01
20201207T1400,121.93
20201207T1500,89.0
20201207T1600,93.45
20201207T1700,17.8
20201207T1800,0.0
20201207T1900,0.0
20201207T2000,0.0
20201207T2100,0.0
20201207T2200,0.0
20201207T2300,0.0
20201208T0000,0.0
20201208T0100,0.0
20201208T0200,0.0
20201208T0300,0.0
20201208T0400,0.0
20201208T0500,0.0
20201208T0600,0.0
20201208T0700,0.0
20201208T0800,0.0
20201208T0900,40.94
20201208T1000,150.41
20201208T1100,227.84
20201208T1200,296.37
20201208T1300,340.87
20201208T1400,315.06
20201208T1500,242.08
20201208T1600,137.95
20201208T1700,20.47
20201208T1800,0.0
20201208T1900,0.0
20201208T2000,0.0
20201208T2100,0.0
20201208T2200,0.0
20201208T2300,0.0
20201209T0000,0.0
20201209T0100,0.0
20201209T0200,0.0
20201209T0300,0.0
20201209T0400,0.0
20201209T0500,0.0
20201209T0600,0.0
20201209T0700,0.0
20201209T0800,0.0
20201209T0900,21.36
20201209T1000,89.89
20201209T1100,156.64
20201209T1200,209.15
20201209T1300,160.2
20201209T1400,94.34
20201209T1500,51.62
20201209T1600,28.48
20201209T1700,5.34
20201209T1800,0.0
20201209T1900,0.0
20201209T2000,0.0
20201209T2100,0.0
20201209T2200,0.0
20201209T2300,0.0
20201210T0000,0.0
20201210T0100,0.0
20201210T0200,0.0
20201210T0300,0.0
20201210T0400,0.0
20201210T0500,0.0
20201210T0600,0.0
20201210T0700,0.0
20201210T0800,0.0
20201210T0900,34.71
20201210T1000,153.97
20201210T1100,252.76
20201210T1200,313.28
20201210T1300,331.08
20201210T1400,303.49
20201210T1500,233.18
20201210T1600,126.38
20201210T1700,16.91
20201210T1800,0.0
20201210T1900,0.0
20201210T2000,0.0
20201210T2100,0.0
20201210T2200,0.0
20201210T2300,0.0
20201211T0000,0.0
20201211T0100,0.0
20201211T0200,0.0
20201211T0300,0.0
20201211T0400,0.0
20201211T0500,0.0
20201211T0600,0.0
20201211T0700,0.0
20201211T0800,0.0
20201211T0900,35.6
20201211T1000,145.95999
20201211T1100,164.65
20201211T1200,66.75
20201211T1300,252.76
20201211T1400,96.119995
20201211T1500,35.6
20201211T1600,16.91
20201211T1700,2.67
20201211T1800,0.0
20201211T1900,0.0
20201211T2000,0.0
20201211T2100,0.0
20201211T2200,0.0
20201211T2300,0.0
20201212T0000,0.0
20201212T0100,0.0
20201212T0200,0.0
20201212T0300,0.0
20201212T0400,0.0
20201212T0500,0.0
20201212T0600,0.0
20201212T0700,0.0
20201212T0800,0.0
20201212T0900,25.81
20201212T1000,94.34
20201212T1100,221.61
20201212T1200,289.25
20201212T1300,176.22
20201212T1400,193.12999
20201212T1500,157.53
20201212T1600,115.7
20201212T1700,16.91
20201212T1800,0.0
20201212T1900,0.0
20201212T2000,0.0
20201212T2100,0.0
20201212T2200,0.0
20201212T2300,0.0
20201213T0000,0.0
20201213T0100,0.0
20201213T0200,0.0
20201213T0300,0.0
20201213T0400,0.0
20201213T0500,0.0
20201213T0600,0.0
20201213T0700,0.0
20201213T0800,0.0
20201213T0900,29.369999
20201213T1000,120.15
20201213T1100,173.55
20201213T1200,255.43
20201213T1300,317.72998
20201213T1400,277.68
20201213T1500,214.48999
20201213T1600,113.92
20201213T1700,12.46
20201213T1800,0.0
20201213T1900,0.0
20201213T2000,0.0
20201213T2100,0.0
20201213T2200,0.0
20201213T2300,0.0
20201214T0000,0.0
20201214T0100,0.0
20201214T0200,0.0
20201214T0300,0.0
20201214T0400,0.0
20201214T0500,0.0
20201214T0600,0.0
20201214T0700,0.0
20201214T0800,0.0
20201214T0900,32.93
20201214T1000,152.19
20201214T1100,234.95999
20201214T1200,242.97
20201214T1300,304.38
20201214T1400,275.01
20201214T1500,89.0
20201214T1600,94.34
20201214T1700,20.47
20201214T1800,0.0
20201214T1900,0.0
20201214T2000,0.0
20201214T2100,0.0
20201214T2200,0.0
20201214T2300,0.0
20201215T0000,0.0
20201215T0100,0.0
20201215T0200,0.0
20201215T0300,0.0
20201215T0400,0.0
20201215T0500,0.0
20201215T0600,0.0
20201215T0700,0.0
20201215T0800,0.0
20201215T0900,8.01
20201215T1000,30.26
20201215T1100,31.15
20201215T1200,40.05
20201215T1300,146.84999
20201215T1400,143.29
20201215T1500,119.259995
20201215T1600,72.09
20201215T1700,12.46
20201215T1800,0.0
20201215T1900,0.0
20201215T2000,0.0
20201215T2100,0.0
20201215T2200,0.0
20201215T2300,0.0
20201216T0000,0.0
20201216T0100,0.0
20201216T0200,0.0
20201216T0300,0.0
20201216T0400,0.0
20201216T0500,0.0
20201216T0600,0.0
20201216T0700,0.0
20201216T0800,0.0
20201216T0900,24.92
20201216T1000,138.84
20201216T1100,246.53
20201216T1200,307.94
20201216T1300,319.51
20201216T1400,291.91998
20201216T1500,225.17
20201216T1600,123.71
20201216T1700,20.47
20201216T1800,0.0
20201216T1900,0.0
20201216T2000,0.0
20201216T2100,0.0
20201216T2200,0.0
20201216T2300,0.0
20201217T0000,0.0
20201217T0100,0.0
20201217T0200,0.0
20201217T0300,0.0
20201217T0400,0.0
20201217T0500,0.0
20201217T0600,0.0
20201217T0700,0.0
20201217T0800,0.0
20201217T0900,26.699999
20201217T1000,145.95999
20201217T1100,244.75
20201217T1200,302.6
20201217T1300,122.82
20201217T1400,146.84999
20201217T1500,103.24
20201217T1600,57.85
20201217T1700,10.68
20201217T1800,0.0
20201217T1900,0.0
20201217T2000,0.0
20201217T2100,0.0
20201217T2200,0.0
20201217T2300,0.0
20201218T0000,0.0
20201218T0100,0.0
20201218T0200,0.0
20201218T0300,0.0
20201218T0400,0.0
20201218T0500,0.0
20201218T0600,0.0
20201218T0700,0.0
20201218T0800,0.0
20201218T0900,28.48
20201218T1000,146.84999
20201218T1100,240.3
20201218T1200,274.12
20201218T1300,313.28
20201218T1400,289.25
20201218T1500,223.39
20201218T1600,121.93
20201218T1700,17.8
20201218T1800,0.0
20201218T1900,0.0
20201218T2000,0.0
20201218T2100,0.0
20201218T2200,0.0
20201218T2300,0.0
20201219T0000,0.0
20201219T0100,0.0
20201219T0200,0.0
20201219T0300,0.0
20201219T0400,0.0
20201219T0500,0.0
20201219T0600,0.0
20201219T0700,0.0
20201219T0800,0.0
20201219T0900,23.14
20201219T1000,138.84
20201219T1100,235.84999
20201219T1200,307.05
20201219T1300,182.45
20201219T1400,163.76
20201219T1500,139.73
20201219T1600,66.75
20201219T1700,10.68
20201219T1800,0.0
20201219T1900,0.0
20201219T2000,0.0
20201219T2100,0.0
20201219T2200,0.0
20201219T2300,0.0
20201220T0000,0.0
20201220T0100,0.0
20201220T0200,0.0
20201220T0300,0.0
20201220T0400,0.0
20201220T0500,0.0
20201220T0600,0.0
20201220T0700,0.0
20201220T0800,0.0
20201220T0900,8.01
20201220T1000,61.41
20201220T1100,101.46
20201220T1200,120.15
20201220T1300,140.62
20201220T1400,151.3
20201220T1500,109.47
20201220T1600,42.72
20201220T1700,4.45
20201220T1800,0.0
20201220T1900,0.0
20201220T2000,0.0
20201220T2100,0.0
20201220T2200,0.0
20201220T2300,0.0
20201221T0000,0.0
20201221T0100,0.0
20201221T0200,0.0
20201221T0300,0.0
20201221T0400,0.0
20201221T0500,0.0
20201221T0600,0.0
20201221T0700,0.0
20201221T0800,0.0
20201221T0900,24.92
20201221T1000,96.119995
20201221T1100,98.79
20201221T1200,250.09
20201221T1300,179.78
20201221T1400,161.09
20201221T1500,84.549995
20201221T1600,23.14
20201221T1700,1.78
20201221T1800,0.0
20201221T1900,0.0
20201221T2000,0.0
20201221T2100,0.0
20201221T2200,0.0
20201221T2300,0.0
20201222T0000,0.0
20201222T0100,0.0
20201222T0200,0.0
20201222T0300,0.0
20201222T0400,0.0
20201222T0500,0.0
20201222T0600,0.0
20201222T0700,0.0
20201222T0800,0.0
20201222T0900,16.91
20201222T1000,89.0
20201222T1100,171.77
20201222T1200,224.28
20201222T1300,250.09
20201222T1400,240.3
20201222T1500,187.79
20201222T1600,56.07
20201222T1700,12.46
20201222T1800,0.0
20201222T1900,0.0
20201222T2000,0.0
20201222T2100,0.0
20201222T2200,0.0
20201222T2300,0.0
20201223T0000,0.0
20201223T0100,0.0
20201223T0200,0.0
20201223T0300,0.0
20201223T0400,0.0
20201223T0500,0.0
20201223T0600,0.0
20201223T0700,0.0
20201223T0800,0.0
20201223T0900,16.02
20201223T1000,60.52
20201223T1100,105.02
20201223T1200,148.63
20201223T1300,310.61
20201223T1400,290.13998
20201223T1500,175.33
20201223T1600,113.03
20201223T1700,19.58
20201223T1800,0.0
20201223T1900,0.0
20201223T2000,0.0
20201223T2100,0.0
20201223T2200,0.0
20201223T2300,0.0
20201224T0000,0.0
20201224T0100,0.0
20201224T0200,0.0
20201224T0300,0.0
20201224T0400,0.0
20201224T0500,0.0
20201224T0600,0.0
20201224T0700,0.0
20201224T0800,0.0
20201224T0900,19.58
20201224T1000,120.15
20201224T1100,237.62999
20201224T1200,298.15
20201224T1300,177.11
20201224T1400,124.6
20201224T1500,93.45
20201224T1600,50.73
20201224T1700,7.12
20201224T1800,0.0
20201224T1900,0.0
20201224T2000,0.0
20201224T2100,0.0
20201224T2200,0.0
20201224T2300,0.0
20201225T0000,0.0
20201225T0100,0.0
20201225T0200,0.0
20201225T0300,0.0
20201225T0400,0.0
20201225T0500,0.0
20201225T0600,0.0
20201225T0700,0.0
20201225T0800,0.0
20201225T0900,19.58
20201225T1000,110.36
20201225T1100,164.65
20201225T1200,171.77
20201225T1300,231.4
20201225T1400,275.01
20201225T1500,124.6
20201225T1600,99.68
20201225T1700,21.36
20201225T1800,0.0
20201225T1900,0.0
20201225T2000,0.0
20201225T2100,0.0
20201225T2200,0.0
20201225T2300,0.0
20201226T0000,0.0
20201226T0100,0.0
20201226T0200,0.0
20201226T0300,0.0
20201226T0400,0.0
20201226T0500,0.0
20201226T0600,0.0
20201226T0700,0.0
20201226T0800,0.0
20201226T0900,24.029999
20201226T1000,143.29
20201226T1100,246.53
20201226T1200,312.38998
20201226T1300,338.19998
20201226T1400,317.72998
20201226T1500,246.53
20201226T1600,137.95
20201226T1700,24.029999
20201226T1800,0.0
20201226T1900,0.0
20201226T2000,0.0
20201226T2100,0.0
20201226T2200,0.0
20201226T2300,0.0
20201227T0000,0.0
20201227T0100,0.0
20201227T0200,0.0
20201227T0300,0.0
20201227T0400,0.0
20201227T0500,0.0
20201227T0600,0.0
20201227T0700,0.0
20201227T0800,0.0
20201227T0900,16.02
20201227T1000,89.89
20201227T1100,149.52
20201227T1200,200.25
20201227T1300,208.26
20201227T1400,157.53
20201227T1500,64.97
20201227T1600,29.369999
20201227T1700,4.45
20201227T1800,0.0
20201227T1900,0.0
20201227T2000,0.0
20201227T2100,0.0
20201227T2200,0.0
20201227T2300,0.0
20201228T0000,0.0
20201228T0100,0.0
20201228T0200,0.0
20201228T0300,0.0
20201228T0400,0.0
20201228T0500,0.0
20201228T0600,0.0
20201228T0700,0.0
20201228T0800,0.0
20201228T0900,8.9
20201228T1000,62.3
20201228T1100,77.43
20201228T1200,121.93
20201228T1300,102.35
20201228T1400,250.98
20201228T1500,247.42
20201228T1600,143.29
20201228T1700,21.36
20201228T1800,0.0
20201228T1900,0.0
20201228T2000,0.0
20201228T2100,0.0
20201228T2200,0.0
20201228T2300,0.0
20201229T0000,0.0
20201229T0100,0.0
20201229T0200,0.0
20201229T0300,0.0
20201229T0400,0.0
20201229T0500,0.0
20201229T0600,0.0
20201229T0700,0.0
20201229T0800,0.0
20201229T0900,21.36
20201229T1000,137.95
20201229T1100,245.64
20201229T1200,307.94
20201229T1300,337.31
20201229T1400,308.83
20201229T1500,250.98
20201229T1600,148.63
20201229T1700,29.369999
20201229T1800,0.0
20201229T1900,0.0
20201229T2000,0.0
20201229T2100,0.0
20201229T2200,0.0
20201229T2300,0.0
20201230T0000,0.0
20201230T0100,0.0
20201230T0200,0.0
20201230T0300,0.0
20201230T0400,0.0
20201230T0500,0.0
20201230T0600,0.0
20201230T0700,0.0
20201230T0800,0.0
20201230T0900,23.14
20201230T1000,139.73
20201230T1100,242.97
20201230T1200,267.0
20201230T1300,323.96
20201230T1400,226.06
20201230T1500,145.95999
20201230T1600,135.28
20201230T1700,24.92
20201230T1800,0.0
20201230T1900,0.0
20201230T2000,0.0
20201230T2100,0.0
20201230T2200,0.0
20201230T2300,0.0
20201231T0000,0.0
20201231T0100,0.0
20201231T0200,0.0
20201231T0300,0.0
20201231T0400,0.0
20201231T0500,0.0
20201231T0600,0.0
20201231T0700,0.0
20201231T0800,0.0
20201231T0900,5.34
20201231T1000,22.25
20201231T1100,49.84
20201231T1200,81.88
20201231T1300,131.72
20201231T1400,134.39
20201231T1500,141.51
20201231T1600,46.28
20201231T1700,9.79
20201231T1800,0.0
20201231T1900,0.0
20201231T2000,0.0
20201231T2100,0.0
20201231T2200,0.0
20201231T2300,0.0
20210101T0000,0.0
20210101T0100,0.0
20210101T0200,0.0
20210101T0300,0.0
20210101T0400,0.0
20210101T0500,0.0
20210101T0600,0.0
20210101T0700,0.0
20210101T0800,0.0
20210101T0900,23.14
20210101T1000,143.29
20210101T1100,240.3
20210101T1200,302.6
20210101T1300,248.31
20210101T1400,262.55
20210101T1500,218.05
20210101T1600,152.19
20210101T1700,35.6
20210101T1800,0.0
20210101T1900,0.0
20210101T2000,0.0
20210101T2100,0.0
20210101T2200,0.0
20210101T2300,0.0
20210102T0000,0.0
20210102T0100,0.0
20210102T0200,0.0
20210102T0300,0.0
20210102T0400,0.0
20210102T0500,0.0
20210102T0600,0.0
20210102T0700,0.0
20210102T0800,0.0
20210102T0900,21.36
20210102T1000,136.17
20210102T1100,230.51
20210102T1200,301.71
20210102T1300,293.69998
20210102T1400,295.47998
20210102T1500,251.87
20210102T1600,160.2
20210102T1700,38.27
20210102T1800,0.0
20210102T1900,0.0
20210102T2000,0.0
20210102T2100,0.0
20210102T2200,0.0
20210102T2300,0.0
20210103T0000,0.0
20210103T0100,0.0
20210103T0200,0.0
20210103T0300,0.0
20210103T0400,0.0
20210103T0500,0.0
20210103T0600,0.0
20210103T0700,0.0
20210103T0800,0.0
20210103T0900,15.13
20210103T1000,98.79
20210103T1100,172.66
20210103T1200,234.95999
20210103T1300,309.72
20210103T1400,281.24
20210103T1500,217.16
20210103T1600,140.62
20210103T1700,36.489998
20210103T1800,0.0
20210103T1900,0.0
20210103T2000,0.0
20210103T2100,0.0
20210103T2200,0.0
20210103T2300,0.0
20210104T0000,0.0
20210104T0100,0.0
20210104T0200,0.0
20210104T0300,0.0
20210104T0400,0.0
20210104T0500,0.0
20210104T0600,0.0
20210104T0700,0.0
20210104T0800,0.0
20210104T0900,24.029999
20210104T1000,139.73
20210104T1100,250.98
20210104T1200,319.51
20210104T1300,344.43
20210104T1400,312.38998
20210104T1500,258.1
20210104T1600,165.54
20210104T1700,41.829998
20210104T1800,0.0
20210104T1900,0.0
20210104T2000,0.0
20210104T2100,0.0
20210104T2200,0.0
20210104T2300,0.0
20210105T0000,0.0
20210105T0100,0.0
20210105T0200,0.0
20210105T0300,0.0
20210105T0400,0.0
20210105T0500,0.0
20210105T0600,0.0
20210105T0700,0.0
20210105T0800,0.0
20210105T0900,22.25
20210105T1000,139.73
20210105T1100,243.86
20210105T1200,304.38
20210105T1300,346.21
20210105T1400,321.29
20210105T1500,258.99
20210105T1600,157.53
20210105T1700,39.16
20210105T1800,0.0
20210105T1900,0.0
20210105T2000,0.0
20210105T2100,0.0
20210105T2200,0.0
20210105T2300,0.0
20210106T0000,0.0
20210106T0100,0.0
20210106T0200,0.0
20210106T0300,0.0
20210106T0400,0.0
20210106T0500,0.0
20210106T0600,0.0
20210106T0700,0.0
20210106T0800,0.0
20210106T0900,16.91
20210106T1000,97.9
20210106T1100,179.78
20210106T1200,252.76
20210106T1300,280.35
20210106T1400,255.43
20210106T1500,208.26
20210106T1600,135.28
20210106T1700,37.38
20210106T1800,0.0
20210106T1900,0.0
20210106T2000,0.0
20210106T2100,0.0
20210106T2200,0.0
20210106T2300,0.0
20210107T0000,0.0
20210107T0100,0.0
20210107T0200,0.0
20210107T0300,0.0
20210107T0400,0.0
20210107T0500,0.0
20210107T0600,0.0
20210107T0700,0.0
20210107T0800,0.0
20210107T0900,21.36
20210107T1000,136.17
20210107T1100,232.29
20210107T1200,312.38998
20210107T1300,347.99
20210107T1400,268.78
20210107T1500,170.88
20210107T1600,135.28
20210107T1700,45.39
20210107T1800,0.0
20210107T1900,0.0
20210107T2000,0.0
20210107T2100,0.0
20210107T2200,0.0
20210107T2300,0.0
20210108T0000,0.0
20210108T0100,0.0
20210108T0200,0.0
20210108T0300,0.0
20210108T0400,0.0
20210108T0500,0.0
20210108T0600,0.0
20210108T0700,0.0
20210108T0800,0.0
20210108T0900,20.47
20210108T1000,124.6
20210108T1100,242.97
20210108T1200,321.29
20210108T1300,307.94
20210108T1400,302.6
20210108T1500,171.77
20210108T1600,122.82
20210108T1700,45.39
20210108T1800,0.0
20210108T1900,0.0
20210108T2000,0.0
20210108T2100,0.0
20210108T2200,0.0
20210108T2300,0.0
20210109T0000,0.0
20210109T0100,0.0
20210109T0200,0.0
20210109T0300,0.0
20210109T0400,0.0
20210109T0500,0.0
20210109T0600,0.0
20210109T0700,0.0
20210109T0800,0.0
20210109T0900,26.699999
20210109T1000,146.84999
20210109T1100,258.1
20210109T1200,331.08
20210109T1300,360.44998
20210109T1400,343.54
20210109T1500,283.02
20210109T1600,182.45
20210109T1700,55.18
20210109T1800,0.0
20210109T1900,0.0
20210109T2000,0.0
20210109T2100,0.0
20210109T2200,0.0
20210109T2300,0.0
20210110T0000,0.0
20210110T0100,0.0
20210110T0200,0.0
20210110T0300,0.0
20210110T0400,0.0
20210110T0500,0.0
20210110T0600,0.0
20210110T0700,0.0
20210110T0800,0.0
20210110T0900,24.029999
20210110T1000,145.95999
20210110T1100,256.32
20210110T1200,329.3
20210110T1300,360.44998
20210110T1400,343.54
20210110T1500,280.35
20210110T1600,178.0
20210110T1700,52.51
20210110T1800,0.0
20210110T1900,0.0
20210110T2000,0.0
20210110T2100,0.0
20210110T2200,0.0
20210110T2300,0.0
20210111T0000,0.0
20210111T0100,0.0
20210111T0200,0.0
20210111T0300,0.0
20210111T0400,0.0
20210111T0500,0.0
20210111T0600,0.0
20210111T0700,0.0
20210111T0800,0.0
20210111T0900,24.92
20210111T1000,147.73999
20210111T1100,256.32
20210111T1200,329.3
20210111T1300,360.44998
20210111T1400,342.65
20210111T1500,289.25
20210111T1600,186.9
20210111T1700,58.739998
20210111T1800,0.0
20210111T1900,0.0
20210111T2000,0.0
20210111T2100,0.0
20210111T2200,0.0
20210111T2300,0.0
20210112T0000,0.0
20210112T0100,0.0
20210112T0200,0.0
20210112T0300,0.0
20210112T0400,0.0
20210112T0500,0.0
20210112T0600,0.0
20210112T0700,0.0
20210112T0800,0.0
20210112T0900,4.45
20210112T1000,30.26
20210112T1100,44.5
20210112T1200,38.27
20210112T1300,24.92
20210112T1400,27.59
20210112T1500,30.26
20210112T1600,23.14
20210112T1700,8.01
20210112T1800,0.0
20210112T1900,0.0
20210112T2000,0.0
20210112T2100,0.0
20210112T2200,0.0
20210112T2300,0.0
20210113T0000,0.0
20210113T0100,0.0
20210113T0200,0.0
20210113T0300,0.0
20210113T0400,0.0
20210113T0500,0.0
20210113T0600,0.0
20210113T0700,0.0
20210113T0800,0.0
20210113T0900,26.699999
20210113T1000,155.75
20210113T1100,216.26999
20210113T1200,169.98999
20210113T1300,362.22998
20210113T1400,325.74
20210113T1500,191.34999
20210113T1600,94.34
20210113T1700,10.68
20210113T1800,0.0
20210113T1900,0.0
20210113T2000,0.0
20210113T2100,0.0
20210113T2200,0.0
20210113T2300,0.0
20210114T0000,0.0
20210114T0100,0.0
20210114T0200,0.0
20210114T0300,0.0
20210114T0400,0.0
20210114T0500,0.0
20210114T0600,0.0
20210114T0700,0.0
20210114T0800,0.0
20210114T0900,2.67
20210114T1000,25.81
20210114T1100,80.99
20210114T1200,96.119995
20210114T1300,70.31
20210114T1400,56.07
20210114T1500,57.85
20210114T1600,32.93
20210114T1700,8.9
20210114T1800,0.0
20210114T1900,0.0
20210114T2000,0.0
20210114T2100,0.0
20210114T2200,0.0
20210114T2300,0.0
20210115T0000,0.0
20210115T0100,0.0
20210115T0200,0.0
20210115T0300,0.0
20210115T0400,0.0
20210115T0500,0.0
20210115T0600,0.0
20210115T0700,0.0
20210115T0800,0.0
20210115T0900,8.01
20210115T1000,62.3
20210115T1100,215.37999
20210115T1200,334.63998
20210115T1300,340.87
20210115T1400,314.16998
20210115T1500,218.94
20210115T1600,130.83
20210115T1700,45.39
20210115T1800,0.0
20210115T1900,0.0
20210115T2000,0.0
20210115T2100,0.0
20210115T2200,0.0
20210115T2300,0.0
20210116T0000,0.0
20210116T0100,0.0
20210116T0200,0.0
20210116T0300,0.0
20210116T0400,0.0
20210116T0500,0.0
20210116T0600,0.0
20210116T0700,0.0
20210116T0800,0.0
20210116T0900,30.26
20210116T1000,159.31
20210116T1100,275.9
20210116T1200,352.44
20210116T1300,383.59
20210116T1400,368.46
20210116T1500,304.38
20210116T1600,182.45
20210116T1700,68.53
20210116T1800,0.0
20210116T1900,0.0
20210116T2000,0.0
20210116T2100,0.0
20210116T2200,0.0
20210116T2300,0.0
20210117T0000,0.0
20210117T0100,0.0
20210117T0200,0.0
20210117T0300,0.0
20210117T0400,0.0
20210117T0500,0.0
20210117T0600,0.0
20210117T0700,0.0
20210117T0800,0.0
20210117T0900,24.92
20210117T1000,106.799995
20210117T1100,149.52
20210117T1200,180.67
20210117T1300,154.86
20210117T1400,170.88
20210117T1500,204.7
20210117T1600,167.31999
20210117T1700,70.31
20210117T1800,0.0
20210117T1900,0.0
20210117T2000,0.0
20210117T2100,0.0
20210117T2200,0.0
20210117T2300,0.0
20210118T0000,0.0
20210118T0100,0.0
20210118T0200,0.0
20210118T0300,0.0
20210118T0400,0.0
20210118T0500,0.0
20210118T0600,0.0
20210118T0700,0.0
20210118T0800,0.0
20210118T0900,32.04
20210118T1000,160.2
20210118T1100,273.22998
20210118T1200,346.21
20210118T1300,154.86
20210118T1400,322.18
20210118T1500,179.78
20210118T1600,128.16
20210118T1700,81.88
20210118T1800,0.0
20210118T1900,0.0
20210118T2000,0.0
20210118T2100,0.0
20210118T2200,0.0
20210118T2300,0.0
20210119T0000,0.0
20210119T0100,0.0
20210119T0200,0.0
20210119T0300,0.0
20210119T0400,0.0
20210119T0500,0.0
20210119T0600,0.0
20210119T0700,0.0
20210119T0800,0.0
20210119T0900,38.27
20210119T1000,151.3
20210119T1100,254.54
20210119T1200,254.54
20210119T1300,309.72
20210119T1400,225.17
20210119T1500,174.44
20210119T1600,114.81
20210119T1700,73.869995
20210119T1800,0.0
20210119T1900,0.0
20210119T2000,0.0
20210119T2100,0.0
20210119T2200,0.0
20210119T2300,0.0
20210120T0000,0.0
20210120T0100,0.0
20210120T0200,0.0
20210120T0300,0.0
20210120T0400,0.0
20210120T0500,0.0
20210120T0600,0.0
20210120T0700,0.0
20210120T0800,0.0
20210120T0900,34.71
20210120T1000,140.62
20210120T1100,211.81999
20210120T1200,296.37
20210120T1300,341.76
20210120T1400,331.97
20210120T1500,293.69998
20210120T1600,185.12
20210120T1700,89.89
20210120T1800,0.89
20210120T1900,0.0
20210120T2000,0.0
20210120T2100,0.0
20210120T2200,0.0
20210120T2300,0.0
20210121T0000,0.0
20210121T0100,0.0
20210121T0200,0.0
20210121T0300,0.0
20210121T0400,0.0
20210121T0500,0.0
20210121T0600,0.0
20210121T0700,0.0
20210121T0800,0.0
20210121T0900,38.27
20210121T1000,169.98999
20210121T1100,278.57
20210121T1200,306.16
20210121T1300,372.02
20210121T1400,359.56
20210121T1500,256.32
20210121T1600,168.20999
20210121T1700,42.72
20210121T1800,0.0
20210121T1900,0.0
20210121T2000,0.0
20210121T2100,0.0
20210121T2200,0.0
20210121T2300,0.0
20210122T0000,0.0
20210122T0100,0.0
20210122T0200,0.0
20210122T0300,0.0
20210122T0400,0.0
20210122T0500,0.0
20210122T0600,0.0
20210122T0700,0.0
20210122T0800,0.0
20210122T0900,40.94
20210122T1000,171.77
20210122T1100,252.76
20210122T1200,218.05
20210122T1300,171.77
20210122T1400,66.75
20210122T1500,56.07
20210122T1600,68.53
20210122T1700,20.47
20210122T1800,0.89
20210122T1900,0.0
20210122T2000,0.0
20210122T2100,0.0
20210122T2200,0.0
20210122T2300,0.0
20210123T0000,0.0
20210123T0100,0.0
20210123T0200,0.0
20210123T0300,0.0
20210123T0400,0.0
20210123T0500,0.0
20210123T0600,0.0
20210123T0700,0.0
20210123T0800,0.0
20210123T0900,41.829998
20210123T1000,178.0
20210123T1100,284.8
20210123T1200,352.44
20210123T1300,380.91998
20210123T1400,364.00998
20210123T1500,316.84
20210123T1600,191.34999
20210123T1700,14.24
20210123T1800,0.89
20210123T1900,0.0
20210123T2000,0.0
20210123T2100,0.0
20210123T2200,0.0
20210123T2300,0.0
20210124T0000,0.0
20210124T0100,0.0
20210124T0200,0.0
20210124T0300,0.0
20210124T0400,0.0
20210124T0500,0.0
20210124T0600,0.0
20210124T0700,0.0
20210124T0800,0.0
20210124T0900,39.16
20210124T1000,170.88
20210124T1100,291.03
20210124T1200,333.75
20210124T1300,264.33
20210124T1400,371.13
20210124T1500,332.86
20210124T1600,233.18
20210124T1700,111.25
20210124T1800,3.56
20210124T1900,0.0
20210124T2000,0.0
20210124T2100,0.0
20210124T2200,0.0
20210124T2300,0.0
20210125T0000,0.0
20210125T0100,0.0
20210125T0200,0.0
20210125T0300,0.0
20210125T0400,0.0
20210125T0500,0.0
20210125T0600,0.0
20210125T0700,0.0
20210125T0800,0.0
20210125T0900,41.829998
20210125T1000,179.78
20210125T1100,286.58
20210125T1200,366.68
20210125T1300,357.78
20210125T1400,199.36
20210125T1500,101.46
20210125T1600,107.689995
20210125T1700,53.399998
20210125T1800,0.89
20210125T1900,0.0
20210125T2000,0.0
20210125T2100,0.0
20210125T2200,0.0
20210125T2300,0.0
20210126T0000,0.0
20210126T0100,0.0
20210126T0200,0.0
20210126T0300,0.0
20210126T0400,0.0
20210126T0500,0.0
20210126T0600,0.0
20210126T0700,0.0
20210126T0800,0.0
20210126T0900,51.62
20210126T1000,193.12999
20210126T1100,305.27
20210126T1200,359.56
20210126T1300,392.49
20210126T1400,380.91998
20210126T1500,325.74
20210126T1600,233.18
20210126T1700,110.36
20210126T1800,5.34
20210126T1900,0.0
20210126T2000,0.0
20210126T2100,0.0
20210126T2200,0.0
20210126T2300,0.0
20210127T0000,0.0
20210127T0100,0.0
20210127T0200,0.0
20210127T0300,0.0
20210127T0400,0.0
20210127T0500,0.0
20210127T0600,0.0
20210127T0700,0.0
20210127T0800,0.0
20210127T0900,10.68
20210127T1000,49.84
20210127T1100,69.42
20210127T1200,109.47
20210127T1300,113.03
20210127T1400,43.61
20210127T1500,89.89
20210127T1600,126.38
20210127T1700,86.33
20210127T1800,5.34
20210127T1900,0.0
20210127T2000,0.0
20210127T2100,0.0
20210127T2200,0.0
20210127T2300,0.0
20210128T0000,0.0
20210128T0100,0.0
20210128T0200,0.0
20210128T0300,0.0
20210128T0400,0.0
20210128T0500,0.0
20210128T0600,0.0
20210128T0700,0.0
20210128T0800,0.0
20210128T0900,8.01
20210128T1000,20.47
20210128T1100,209.15
20210128T1200,179.78
20210128T1300,355.11
20210128T1400,175.33
20210128T1500,262.55
20210128T1600,222.5
